Event_Type,Planet,Natal_Planet,House,Sign,Aspect_Angle,Category,Description,Priority,Active_Flag
transit_natal_aspect,NEPTUNE,SUN,,,90,,トランジット海王星が出生図の太陽とスクエアを形成し、自己の方向性を見失ったりエネルギーの低下を感じやすい時期です。焦って決断せず、心身を休めて直感の回復を待ちましょう。,90,1
transit_natal_aspect,NEPTUNE,SUN,,,180,,トランジット海王星が出生図の太陽と向かい合い、他者への過度な自己犠牲や甘い幻想に注意したい時期です。境界線をしっかり保ちつつ、優しい共感と思いやりを周囲に届けましょう。,80,1
transit_natal_aspect,NEPTUNE,MOON,,,0,,トランジット海王星が出生図の月と重なり、感受性が極めて豊かになり深い癒やしと愛に包まれる時期です。音楽やスピリチュアルな時間に親しみ、心を優しく満たしましょう。,70,1
transit_natal_aspect,NEPTUNE,MOON,,,90,,トランジット海王星が出生図の月とスクエアを形成し、情緒不安定や境界線の曖昧さから疲れやすくなる時期です。現実逃避を避け、静かな環境で十分な休養を取りましょう。,90,1
transit_natal_aspect,NEPTUNE,MOON,,,180,,トランジット海王星が出生図の月と向かい合い、親しい人との間で依存や誤解が生じやすい時期です。過剰な感情移入を控え、自他を尊重する温かい距離感を保ちましょう。,80,1
transit_natal_aspect,NEPTUNE,MERCURY,,,0,,トランジット海王星が出生図の水星と重なり、詩的な表現力や豊かな直感・テレパシーのような洞察力が開花する時期です。アートや執筆活動で素晴らしい創造性を発揮しましょう。,70,1
transit_natal_aspect,NEPTUNE,MERCURY,,,90,,トランジット海王星が出生図の水星とスクエアを形成し、集中力の欠如や勘違い、契約トラブルに注意が必要な時期です。重要な手続きは必ず文書で確認し、冷静に対処しましょう。,90,1
transit_natal_aspect,NEPTUNE,MERCURY,,,180,,トランジット海王星が出生図の水星と向かい合い、他者の曖昧な言葉に惑わされやすい時期です。甘い話を鵜呑みにせず、客観的な事実確認を怠らないようにしましょう。,80,1
transit_natal_aspect,NEPTUNE,VENUS,,,0,,トランジット海王星が出生図の金星と重なり、崇高な恋愛観や神秘的な芸術美に魂が魅了される時期です。無条件の愛と慈悲の心で、美しく純粋な絆を育みましょう。,70,1
transit_natal_aspect,NEPTUNE,VENUS,,,90,,トランジット海王星が出生図の金星とスクエアを形成し、甘い誘惑や恋愛・金銭面での幻滅を経験しやすい時期です。相手を過度に美化せず、現実的な視点を保ちましょう。,90,1
transit_natal_aspect,NEPTUNE,VENUS,,,180,,トランジット海王星が出生図の金星と向かい合い、人間関係や愛情面で境界線が曖昧になりやすい時期です。自己犠牲的な献身を避け、互いを尊重する健全な調和を築きましょう。,80,1
transit_natal_aspect,NEPTUNE,MARS,,,0,,トランジット海王星が出生図の火星と重なり、高潔な理想や人道的な使命のために情熱を注ぎ込める時期です。芸術や精神世界、福祉活動でインスピレーションを形にしましょう。,70,1
transit_natal_aspect,NEPTUNE,MARS,,,90,,トランジット海王星が出生図の火星とスクエアを形成し、エネルギーの消耗やモチベーションの低下を感じやすい時期です。無理な前進を控え、十分な休息と自己治癒に専念しましょう。,90,1
transit_natal_aspect,NEPTUNE,MARS,,,180,,トランジット海王星が出生図の火星と向かい合い、他者の思惑に振り回されたり行動の目的を見失いやすい時期です。曖昧な勝負は避け、誠実で明確な意図を持って行動しましょう。,80,1
transit_natal_aspect,NEPTUNE,JUPITER,,,0,,トランジット海王星が出生図の木星と重なり、精神的な至福感と崇高な哲学・博愛の精神が大きく広がる時期です。慈悲深い心で世界とつながり、魂の豊かさを実感しましょう。,70,1
transit_natal_aspect,NEPTUNE,JUPITER,,,90,,トランジット海王星が出生図の木星とスクエアを形成し、過大な妄想や甘い投資話に騙されやすい時期です。浮ついた楽観主義を戒め、地に足の着いた判断を徹底しましょう。,90,1
transit_natal_aspect,NEPTUNE,JUPITER,,,180,,トランジット海王星が出生図の木星と向かい合い、理想主義が行き過ぎて現実的な境界を見失いやすい時期です。自らの信念を客観的に見つめ直し、現実的な善行に活かしましょう。,80,1
transit_natal_aspect,NEPTUNE,SATURN,,,0,,トランジット海王星が出生図の土星と重なり、夢や霊的ビジョンを現実の確固たる構造として具現化できる時期です。崇高な理想を諦めず、地道な努力で形に落とし込みましょう。,70,1
transit_natal_aspect,NEPTUNE,SATURN,,,90,,トランジット海王星が出生図の土星とスクエアを形成し、現実の厳しさに直面して自信を失いやすい時期です。不安や幻想に怯えず、目の前のできることに集中して精神を鍛えましょう。,90,1
transit_natal_aspect,NEPTUNE,SATURN,,,180,,トランジット海王星が出生図の土星と向かい合い、固執していた現実のルールと精神的な解放の間で揺れる時期です。柔軟性を受け入れ、より優しい生き方へと価値観を広げましょう。,80,1
transit_natal_aspect,NEPTUNE,URANUS,,,0,,トランジット海王星が出生図の天王星と重なり、時代を先取るスピリチュアルな直感と独創的な閃きが融合する時期です。高次のインスピレーションを世界へ発信しましょう。,70,1
transit_natal_aspect,NEPTUNE,URANUS,,,90,,トランジット海王星が出生図の天王星とスクエアを形成し、先鋭的な思想や精神世界への没頭で現実離れしやすい時期です。冷静な分別を保ち、日常との調和を意識しましょう。,90,1
transit_natal_aspect,NEPTUNE,URANUS,,,180,,トランジット海王星が出生図の天王星と向かい合い、自由への渇望と精神的な神秘主義の間で刺激を受ける時期です。固定観念を脱ぎ捨て、心を開いて新しい真理を探求しましょう。,80,1
transit_natal_aspect,NEPTUNE,NEPTUNE,,,0,,トランジット海王星が出生図の海王星と重なるネプチューン・リターン（約165年に一度の究極の霊的統合）です。魂の純粋な故郷と再び深く結ばれる神聖な節目です。,70,1
transit_natal_aspect,NEPTUNE,NEPTUNE,,,90,,トランジット海王星が出生図の海王星とスクエアを形成し、約40歳前後に訪れる「中年の危機」の霊的プロセスです。古い幻想を手放し、魂が真に求める真実の愛と生き方に目覚めましょう。,90,1
transit_natal_aspect,NEPTUNE,NEPTUNE,,,180,,トランジット海王星が出生図の海王星と向かい合う約82歳前後の崇高な精神的完成期です。地上の執着を完全に手放し、大いなる調和と平穏の境地を受け入れましょう。,80,1
transit_natal_aspect,NEPTUNE,PLUTO,,,0,,トランジット海王星が出生図の冥王星と重なり、潜在意識の最深部が浄化され強力な霊的変容を遂げる時期です。深い恐れを手放し、神聖な再生の力を宿しましょう。,70,1
transit_natal_aspect,NEPTUNE,PLUTO,,,90,,トランジット海王星が出生図の冥王星とスクエアを形成し、無意識の葛藤や不可避な時代の波に巻き込まれやすい時期です。自己執着を捨て、大いなる流れに身を委ねましょう。,90,1
transit_natal_aspect,NEPTUNE,PLUTO,,,180,,トランジット海王星が出生図の冥王星と向かい合い、魂の奥底に眠るカルマの解消と精神の根本的変容を迎える時期です。真の愛に目覚め、新たな霊的ステージへ進みましょう。,80,1
transit_natal_aspect,NEPTUNE,ASC,,,0,,トランジット海王星が出生図のASCと重なり、神秘的なオーラと繊細な共感力が前面に現れる大転換期です。直感を信じ、人々を優しく癒やす存在として自らを表現しましょう。,70,1
