Template_ID,Year_ID,Section_Order,Planet,Event_Type,Transit_Sign_From,Transit_Sign_To,Solar_House_From,Solar_House_To,Natal_House_From,Natal_House_To,Natal_House_At_Event,Date_Source,Date_Key,Date_Precision,Paragraph_Template,Priority,Active_Flag
2026_SCORPIO_NEPTUNE_ARIES_N08,2026,10,NEPTUNE,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,8,transit_calendar,NEPTUNE:sign_ingress:ARIES,exact_day,{event_date}頃、海王星が牡羊座へ移行し、あなたのネイタル第8ハウスが司る深い絆や共有財産に作用します。一人で抱え込んできた業務の重圧や心理的プレッシャーを手放し、他者と柔軟に分かち合える時期です。素直に助けを求める姿勢が、精神的な安心感と再生のエネルギーをもたらします。,100,1
2026_SCORPIO_NEPTUNE_ARIES_N09,2026,10,NEPTUNE,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,9,transit_calendar,NEPTUNE:sign_ingress:ARIES,exact_day,{event_date}頃、海王星が牡羊座へ入り、あなたのネイタル第9ハウスにおける人生観や専門的な探求を大きく広げます。日々の実務を通じて高度な専門知識や知恵に触れ、視野が豊かに刷新される好機です。広い世界を見据えて自らのスキルを磨く姿勢が、将来を照らす確かな指針となります。,100,1
2026_SCORPIO_NEPTUNE_ARIES_N10,2026,10,NEPTUNE,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,10,transit_calendar,NEPTUNE:sign_ingress:ARIES,exact_day,{event_date}頃、海王星が牡羊座へ移行し、あなたのネイタル第10ハウスであるキャリアや社会的役割に新たなビジョンを吹き込みます。日々の誠実な仕事ぶりが評価され、人の役に立つ意義深い役割を担う意欲が湧く時期です。誠実な志を持って実務を全うすることが、確かな社会的信用へと繋がります。,100,1
2026_SCORPIO_NEPTUNE_ARIES_N11,2026,10,NEPTUNE,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,11,transit_calendar,NEPTUNE:sign_ingress:ARIES,exact_day,{event_date}頃、海王星が牡羊座へ入り、あなたのネイタル第11ハウスである交友関係やコミュニティに温かな広がりをもたらします。職場の仲間や同じ目的を持つ人々と温かなネットワークを育める実り多き時期です。肩書きを越えて助け合うことで、未来へ向かう心強い連帯がしっかりと築かれます。,100,1
2026_SCORPIO_NEPTUNE_ARIES_N12,2026,10,NEPTUNE,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,12,transit_calendar,NEPTUNE:sign_ingress:ARIES,exact_day,{event_date}頃、海王星が牡羊座へ移行し、あなたのネイタル第12ハウスである内面の世界に深い浄化と安らぎをもたらします。忙しい日常の背後で、過去のこだわりや見えない不安が静かに溶け去り、心の静けさが戻ってきます。一人の静かな時間を慈しむことが、内なる活力を健やかに養います。,100,1
2026_SCORPIO_SATURN_ARIES_N01,2026,10,SATURN,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,1,transit_calendar,SATURN:sign_ingress:ARIES,exact_day,{event_date}頃、土星が牡羊座へ入り、蠍座の実務領域とあなたのネイタル第1ハウスが連動します。日々の生活習慣や働き方に確固たる規律を取り入れ、自分自身の健康とあり方に責任を持つ重要な時期です。毎日の地道な積み重ねが、周囲から深く信頼されるブレない存在感を確立させます。,100,1
2026_SCORPIO_SATURN_ARIES_N02,2026,10,SATURN,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,2,transit_calendar,SATURN:sign_ingress:ARIES,exact_day,{event_date}頃、土星が牡羊座へ移行し、あなたのネイタル第2ハウスが司る資産や才能の現実に健全な規律をもたらします。日々の実務を着実にこなすことで安定した収入基盤を固め、長期的に役立つスキルを磨くべき時期です。堅実な金銭管理を心がけることが、将来にわたる確かな安心を支えます。,100,1
2026_SCORPIO_SATURN_ARIES_N03,2026,10,SATURN,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,3,transit_calendar,SATURN:sign_ingress:ARIES,exact_day,{event_date}頃、土星が牡羊座へ入り、あなたのネイタル第3ハウスにおける対話や学びに規律をもたらします。実務上の連絡や報告を正確に行い、事実に基づいた誠実なやり取りを重んじる時期です。身近な人々との約束を確実に守る姿勢が、日常の業務を支える強固な信頼関係を育みます。,100,1
2026_SCORPIO_SATURN_ARIES_N04,2026,10,SATURN,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,4,transit_calendar,SATURN:sign_ingress:ARIES,exact_day,{event_date}頃、土星が牡羊座へ移行し、あなたのネイタル第4ハウスである家庭や生活の拠点をじっくりと再構築します。日々の実務に集中するためにも、住まいの環境や私生活のルールを機能的に整えることが肝要です。足元の基盤を安定させることが、外の世界で挑戦するための揺るぎない力となります。,100,1
2026_SCORPIO_SATURN_ARIES_N05,2026,10,SATURN,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,5,transit_calendar,SATURN:sign_ingress:ARIES,exact_day,{event_date}頃、土星が牡羊座へ入り、あなたのネイタル第5ハウスが司る創作意欲や自己表現に責任ある形を与えます。独自の感性や趣味の活動を一過性の思いつきで終わらせず、確かな実績へと仕上げる時期です。好きなことに真摯に向き合う姿勢が、周囲からの確固たる評価へと結実していきます。,100,1
2026_SCORPIO_SATURN_ARIES_N06,2026,10,SATURN,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,6,transit_calendar,SATURN:sign_ingress:ARIES,exact_day,{event_date}頃、土星が牡羊座へ移行し、蠍座の実務領域を二重に刺激しながらネイタル第6ハウスに健全な規律を求めます。過剰な抱え込みをやめて作業手順を効率化し、心身のゆとりを確保する好機です。睡眠や食事を大切にし、無理のない生活習慣を定着させることが安定した成果を支えます。,100,1
2026_SCORPIO_SATURN_ARIES_N07,2026,10,SATURN,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,7,transit_calendar,SATURN:sign_ingress:ARIES,exact_day,{event_date}頃、土星が牡羊座へ入り、あなたのネイタル第7ハウスの一対一の対人関係に対等な規律を求めます。仕事や実務を共に担うパートナーとお互いの責任や役割を明確に確認し合う時期です。誠実な対話を丁寧に重ねていくことで、生涯を通じて頼れる強固な協力関係が確立されます。,100,1
2026_SCORPIO_SATURN_ARIES_N08,2026,10,SATURN,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,8,transit_calendar,SATURN:sign_ingress:ARIES,exact_day,{event_date}頃、土星が牡羊座へ移行し、あなたのネイタル第8ハウスが司る共有財産や深い絆の整理を促します。共同の責任や実務上の資金管理を明確にし、透明性の高いルールを定めていく時期です。誠実に職責に向き合うことで、精神的にも物質的にも揺るぎない土台が築かれます。,100,1
2026_SCORPIO_SATURN_ARIES_N09,2026,10,SATURN,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,9,transit_calendar,SATURN:sign_ingress:ARIES,exact_day,{event_date}頃、土星が牡羊座へ入り、あなたのネイタル第9ハウスにおける専門的な探求や人生観の体系化を後押しします。自らの実務能力を裏付ける専門知識や資格の取得に腰を据えて取り組むべき好期です。高い理念を日々の行動指針として定着させることが、将来の確かな羅針盤となります。,100,1
2026_SCORPIO_SATURN_ARIES_N10,2026,10,SATURN,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,10,transit_calendar,SATURN:sign_ingress:ARIES,exact_day,{event_date}頃、土星が牡羊座へ移行し、あなたのネイタル第10ハウスであるキャリアや社会的立場に確固たる実績と信用を求めます。日々の地道な積み重ねが評価され、大きな職責を担う節目の時期です。任された役割に誠実に応え続けることで、一生モノの社会的信用が確立されます。,100,1
2026_SCORPIO_SATURN_ARIES_N11,2026,10,SATURN,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,11,transit_calendar,SATURN:sign_ingress:ARIES,exact_day,{event_date}頃、土星が牡羊座へ入り、あなたのネイタル第11ハウスの交友関係やコミュニティに選別の風を吹き込みます。表面的な付き合いを整理し、同じ志を持つ真の仲間との結束を固める時期です。現実的な社会目標に向かって着実に協力し合うことが、未来を切り拓く力となります。,100,1
2026_SCORPIO_SATURN_ARIES_N12,2026,10,SATURN,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,12,transit_calendar,SATURN:sign_ingress:ARIES,exact_day,{event_date}頃、土星が牡羊座へ移行し、あなたのネイタル第12ハウスである内面の世界に過去の総括と浄化を促します。成果を焦らず、長年抱えてきた心の中の不安や執着を静かに手放す時間です。一人の静かな時間を慈しみ内面を整えることが、次の新たなスタートの確かな準備となります。,100,1
2026_SCORPIO_URANUS_GEMINI_N01,2026,20,URANUS,sign_ingress,TAURUS,GEMINI,ANY,ANY,ANY,ANY,1,transit_calendar,URANUS:sign_ingress:GEMINI,exact_day,{event_date}頃、天王星が双子座へ入り、蠍座の共有・変容領域を活性化しながらネイタル第1ハウスに新鮮な風を吹き込みます。古いこだわりや心理的なブロックを手放し、新しい発想で自らの存在感を軽やかに打ち出せる好期です。枠にとらわれない自由な行動が、あなた自身の魅力を大きく引き出します。,100,1
2026_SCORPIO_URANUS_GEMINI_N02,2026,20,URANUS,sign_ingress,TAURUS,GEMINI,ANY,ANY,ANY,ANY,2,transit_calendar,URANUS:sign_ingress:GEMINI,exact_day,{event_date}頃、天王星が双子座へ移行し、あなたのネイタル第2ハウスの才能や経済基盤にアップデートをもたらします。他者との協力や新しいテクノロジーを取り入れ、自らのスキルを新たな収入へと結びつける好機です。柔軟に可能性を広げることが、確かな経済的自立へと繋がります。,100,1
2026_SCORPIO_URANUS_GEMINI_N03,2026,20,URANUS,sign_ingress,TAURUS,GEMINI,ANY,ANY,ANY,ANY,3,transit_calendar,URANUS:sign_ingress:GEMINI,exact_day,{event_date}頃、天王星が双子座へ入り、あなたのネイタル第3ハウスにおける学びやコミュニケーションを一気に活性化させます。関心のあるテーマを素早く吸収し、独自の視点を交えて軽やかに発信できる実り豊かな時期です。フットワーク軽く人脈を広げることで、日常の視界が大きく開けていきます。,100,1
2026_SCORPIO_URANUS_GEMINI_N04,2026,20,URANUS,sign_ingress,TAURUS,GEMINI,ANY,ANY,ANY,ANY,4,transit_calendar,URANUS:sign_ingress:GEMINI,exact_day,{event_date}頃、天王星が双子座へ移行し、あなたのネイタル第4ハウスである住まいや私生活に心地よい変化を運びます。従来の暮らし方に縛られず、便利でスマートな工夫を取り入れて住環境を快適に整えられる好期です。私生活の自由度を高めることが、外での挑戦を支える活力の源泉となります。,100,1
2026_SCORPIO_URANUS_GEMINI_N05,2026,20,URANUS,sign_ingress,TAURUS,GEMINI,ANY,ANY,ANY,ANY,5,transit_calendar,URANUS:sign_ingress:GEMINI,exact_day,{event_date}頃、天王星が双子座へ入り、あなたのネイタル第5ハウスが司る創作意欲や趣味の舞台を刺激します。独自のアイデアやユニークな表現を伸び伸びと形にしていける実り豊かな時期です。周囲の目を気にせず心からワクワクする活動に打ち込むことで、日常に大きな喜びと充実感が満ちていきます。,100,1
2026_SCORPIO_URANUS_GEMINI_N06,2026,20,URANUS,sign_ingress,TAURUS,GEMINI,ANY,ANY,ANY,ANY,6,transit_calendar,URANUS:sign_ingress:GEMINI,exact_day,{event_date}頃、天王星が双子座へ移行し、あなたのネイタル第6ハウスである日々の実務や働き方に効率化の機会をもたらします。古い手順や無駄を思い切って手放し、新しいやり方を導入して作業環境をスマートに改善できる好機です。心身にゆとりを持たせる工夫が、持続可能な活力を支えます。,100,1
2026_SCORPIO_URANUS_GEMINI_N07,2026,20,URANUS,sign_ingress,TAURUS,GEMINI,ANY,ANY,ANY,ANY,7,transit_calendar,URANUS:sign_ingress:GEMINI,exact_day,{event_date}頃、天王星が双子座へ入り、あなたのネイタル第7ハウスの対人関係に刺激的な出会いと新鮮な風を呼び込みます。お互いの個性と自立を尊重し合える、風通しの良い人間関係が広がる時期です。異なる分野の人々と積極的に対話を交わすことで、人生の視野が大きく広がっていきます。,100,1
2026_SCORPIO_URANUS_GEMINI_N08,2026,20,URANUS,sign_ingress,TAURUS,GEMINI,ANY,ANY,ANY,ANY,8,transit_calendar,URANUS:sign_ingress:GEMINI,exact_day,{event_date}頃、天王星が双子座へ移行し、蠍座の共有領域を二重に刺激しながらネイタル第8ハウスに解放感をもたらします。一人で抱え込んでいた心理的な重荷を手放し、他者と柔軟に知恵や資源を分かち合える時期です。素直に心を開くことで、より自由で強固な絆が育まれていきます。,100,1
