Template_ID,Month_ID,Section_Order,Planet,Event_Type,Transit_Sign_From,Transit_Sign_To,Solar_House_From,Solar_House_To,Natal_House_From,Natal_House_To,Natal_House_At_Event,Date_Source,Date_Key,Date_Precision,Paragraph_Template,Priority,Active_Flag
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S08_S09_N08,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,8,9,ANY,ANY,8,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,逆行金星が蠍座から天秤座へ戻る{event_date}を境に、過去の心理的なトラウマや束縛を乗り越え、精神的な自由と普遍的な真理を求める旅へと意識が開かれます。偏った思い込みを手放し、広い心で人生を受け入れることで、魂の深い救済と再生を実感できます。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S08_S09_N09,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,8,9,ANY,ANY,9,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,{event_date}以降、逆行金星が蠍座から天秤座へ入ると、重いテーマの研究から、バランスの取れた学術的探求や思想の再整理へと関心が深まります。過去の専門文献を読み返し、偏りのない公正な視点で体系化することが、確固たる知性の確立につながります。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S08_S09_N10,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,8,9,ANY,ANY,10,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,{event_date}に逆行中の金星が蠍座から天秤座へ戻ることで、組織内の複雑な利害関係から離れ、自らの仕事の社会的意義や高い倫理観を再確認する流れへ向かいます。公正で品格ある方針を打ち出すことで、長期的なキャリアの信頼性がしっかりと確立されます。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S08_S09_N11,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,8,9,ANY,ANY,11,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,逆行金星が蠍座から天秤座へ戻る{event_date}を境に、身内の濃密な人間関係のしがらみが解け、志を同じくする知的でオープンな仲間との交流が活気を取り戻します。過去の活動や勉強会を再開することで、未来に向けた前向きなネットワークが育まれます。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S08_S09_N12,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,8,9,ANY,ANY,12,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,{event_date}以降、逆行金星が蠍座から天秤座へ戻ると、深層心理の重圧から徐々に解放され、静かな内省や精神世界の探求を通じて落ち着いた心境に至ります。目先の現実に囚われない普遍的な愛と調和に心を開くことで、深い精神的充足感と安心感を得られるでしょう。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S09_S10_N01,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,9,10,ANY,ANY,1,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,{event_date}に逆行中の金星が蠍座から天秤座へ戻ると、抽象的な理想論へのこだわりが落ち着き、社会的な役割やキャリアにおける対人バランスの再点検へ意識が向かいます。周囲への気配りと公平な姿勢を示すことで、公の場での信頼と評価が心地よく回復します。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S09_S10_N02,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,9,10,ANY,ANY,2,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,逆行金星が蠍座から天秤座へ戻る{event_date}を境に、専門知識の追求から、実際の社会的地位やビジネス面での適正なリターンを見直す段階へ進みます。過去の業績や契約条件を丁寧に整理し直すことで、将来の確かな収入と評価の基盤が整います。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S09_S10_N03,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,9,10,ANY,ANY,3,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,{event_date}以降、逆行金星が蠍座から天秤座へ入ることで、思想的な議論から一歩引き、職場や取引先との円滑なコミュニケーションを再構築する流れへ向かいます。丁寧な報告や交渉を重ねることで、ビジネス上の行き違いが解消され、信頼関係が深まります。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S09_S10_N04,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,9,10,ANY,ANY,4,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,{event_date}に逆行中の金星が蠍座から天秤座へ戻ると、遠い理想ばかり追うのをやめ、足元の社会的立場や家族を支える責任のバランスに目が向きます。私生活と仕事の両立を無理のない形へ再調整することで、生活基盤に確かな安定感が戻ってきます。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S09_S10_N05,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,9,10,ANY,ANY,5,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,逆行金星が蠍座から天秤座へ戻る{event_date}を境に、独創的な主張の押し出しを控え、社会的なニーズや美意識に寄り添った作品発表へとシフトします。過去の代表作や企画を洗練された形へと磨き直すことで、プロとしての高い評価が再び集まります。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S09_S10_N06,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,9,10,ANY,ANY,6,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,{event_date}以降、逆行金星が蠍座から天秤座へ戻ることで、理論への固執を解き、日々の実務環境や職場内での公平な役割分担の再確認へ進みます。同僚への細やかな配慮と誠実なサポートを徹底することで、チーム全体の業務が円滑に動き出します。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S09_S10_N07,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,9,10,ANY,ANY,7,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,{event_date}に逆行中の金星が蠍座から天秤座へ入ると、哲学的な意見の相違を反省し、重要なパートナーやビジネス相手との協調関係を修復する段階へ入ります。対等で調和の取れた対話を心がけることで、公私にわたる強力な協力体制が再確立されます。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S09_S10_N08,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,9,10,ANY,ANY,8,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,逆行金星が蠍座から天秤座へ戻る{event_date}を境に、過剰な精神的緊張を和らげ、組織内での権限や共有リソースの公正な扱いに意識が向かいます。過去の貸し借りや義務を誠実に清算することで、社会的な信用と心の平穏がしっかりと両立します。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S09_S10_N09,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,9,10,ANY,ANY,9,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,{event_date}以降、逆行金星が蠍座から天秤座へ戻ることで、偏った専門研究から、社会に広く受け入れられる教養や指導方針の再点検へ移行します。自らの知見を品格ある表現で発信し直すことが、指導的立場としての真の権威と尊敬を集める契機となります。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S09_S10_N10,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,9,10,ANY,ANY,10,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,{event_date}に逆行中の金星が蠍座から天秤座へ戻ると、これまでのキャリアの歩みや対外的な評判を客観的に見つめ直す重要な時期に入ります。無理な拡大を控え、周囲との調和と誠実な実績を大切にすることで、揺るぎない社会的地位が固まります。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S09_S10_N11,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,9,10,ANY,ANY,11,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,逆行金星が蠍座から天秤座へ戻る{event_date}を境に、個人的な信条への執着を緩め、業界やコミュニティの仲間との良好な関係を再確認する流れへ進みます。過去の共同プロジェクトを丁寧に振り返ることが、将来の社会的チャンスを広げる鍵となります。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S09_S10_N12,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,9,10,ANY,ANY,12,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,{event_date}以降、逆行金星が蠍座から天秤座へ戻ると、外への野心や過度な責任感から解放され、自らの社会的使命を静かに内省する時間へと入ります。見栄やプレッシャーを手放し、心から納得できる目標を見出すことで、深い安らぎと自信が得られます。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S10_S11_N01,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,10,11,ANY,ANY,1,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,{event_date}に逆行中の金星が蠍座から天秤座へ戻ると、社会的な肩書やプレッシャーから心が解放され、友人や仲間との温かな交流に意識が向かいます。過去の知人やコミュニティと連絡を取り直し、公平な立場で語り合うことで、未来への希望が蘇ります。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S10_S11_N02,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,10,11,ANY,ANY,2,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,逆行金星が蠍座から天秤座へ戻る{event_date}を境に、仕事上の利害関係ばかりを重視する姿勢から、長期的な理想を共有できる仲間との連携へと関心がシフトします。活動費や共同の基金を透明性高く管理し直すことで、グループ全体の信頼が固まります。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S10_S11_N03,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,10,11,ANY,ANY,3,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,{event_date}以降、逆行金星が蠍座から天秤座へ入ることで、公式な交渉の緊張が和らぎ、サークルやネットワーク内での気軽な情報交換を楽しむ段階へ進みます。昔の仲間とアイデアを語り合う時間が、日々の発信活動への新たなインスピレーションをもたらします。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S10_S11_N04,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,10,11,ANY,ANY,4,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,{event_date}に逆行中の金星が蠍座から天秤座へ戻ると、職責の重圧から解放され、家族ぐるみで付き合える友人や心地よいコミュニティとの絆に目が向きます。私生活に開かれた温かい人脈を取り戻すことで、暮らし全体の安心感と豊かさが深まります。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S10_S11_N05,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,10,11,ANY,ANY,5,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,逆行金星が蠍座から天秤座へ戻る{event_date}を境に、評価を気にするあまり硬くなっていた表現が解け、仲間と一緒に楽しむクリエイティブな活動へと意識が向かいます。過去の共同制作やイベントを振り返ることが、創作の純粋な喜びを思い出させます。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S10_S11_N06,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,10,11,ANY,ANY,6,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,{event_date}以降、逆行金星が蠍座から天秤座へ戻ることで、職場の縦社会の緊張感が緩み、フラットで横のつながりを大切にした協力体制の再構築へ進みます。お互いの長所を生かした役割分担を整えることで、チーム全体の作業効率と活気が回復します。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S10_S11_N07,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,10,11,ANY,ANY,7,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,{event_date}に逆行中の金星が蠍座から天秤座へ入ると、仕事の義務感に偏っていた関係から、共通の趣味や未来の夢を語り合えるパートナーシップへと意識が戻ります。友人関係のような軽やかで対等な対話を重ねることで、二人の絆が優しく深まります。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S10_S11_N08,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,10,11,ANY,ANY,8,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,逆行金星が蠍座から天秤座へ戻る{event_date}を境に、社会的責任の重圧を乗り越え、深い信頼で結ばれた仲間との絆を再確認する流れへ向かいます。過去の恩義や支援に感謝を伝え、互いの弱さを認め合うことで、本物の友情と連帯感がしっかりと育まれます。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S10_S11_N09,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,10,11,ANY,ANY,9,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,{event_date}以降、逆行金星が蠍座から天秤座へ戻ると、肩書や権威へのこだわりを捨て、普遍的な理想や社会貢献を志すネットワークへの参加に関心が深まります。知的な仲間と議論を重ねることで、自らのビジョンがより洗練されたものへと育ちます。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S10_S11_N10,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,10,11,ANY,ANY,10,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,{event_date}に逆行中の金星が蠍座から天秤座へ戻ることで、独力で成果を競う姿勢から、周囲の応援や協力者を大切にする調和的なスタイルへと移行します。過去のネットワークを丁寧にフォローすることが、今後のキャリアを支える強力な後押しとなります。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S10_S11_N11,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,10,11,ANY,ANY,11,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,逆行金星が蠍座から天秤座へ戻る{event_date}を境に、グループ内の主導権争いが収まり、全員が対等に意見を出し合える心地よい環境が整います。過去の約束やルールを公平に見直し、調和を取り戻すことで、コミュニティの一体感が一段と高まります。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S10_S11_N12,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,10,11,ANY,ANY,12,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,{event_date}以降、逆行金星が蠍座から天秤座へ戻ると、対外的な活動の慌ただしさから一歩引き、未来への純粋な願いを静かに心の中で温め直す時間に入ります。世俗的なしがらみを手放し、心から望む理想にフォーカスすることで、深い安らぎが得られます。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S11_S12_N01,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,11,12,ANY,ANY,1,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,{event_date}に逆行中の金星が蠍座から天秤座へ戻ると、集団内の気遣いや社交の疲れから離れ、静かなプライベート空間で心を休める時間へと入ります。自分自身の内面を優しくいたわり、感情をリセットすることで、本来の穏やかな気力が自然と回復します。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S11_S12_N02,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,11,12,ANY,ANY,2,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,逆行金星が蠍座から天秤座へ戻る{event_date}を境に、仲間との付き合いに伴う出費や義理を見直し、自分の心身を癒やすための静かな投資へと意識が向かいます。目に見えない安らぎや精神的なゆとりを大切にすることが、真の豊かさの実感につながります。,100,1
