Rule_ID,Category,Factor_Type,Peak_Type,Transit_Planet,Natal_Target,Target_Role,House_System,Target_House,Aspect_Angle,Aspect_Class,Transit_State,Orb_Max,Duration_Days_Before,Duration_Days_After,Activation_Weight,Caution_Weight,Intensity_Hint,Tone,Monthly_Title,Monthly_Summary,Monthly_Description,Monthly_Caution,Yearly_Summary,Priority,Tags,Active_Flag,Narrative_Key,Narrative_Priority
AUTO_LOVE_T2N_JUPITER_8H_RULER_A120,love,transit_to_natal,relationship,JUPITER,8H_RULER,shared_asset_ruler,natal,ANY,120,soft,direct,2.5,3,5,4,0,high,positive,親密さと信頼が広がりやすい時期,木星がネイタルの親密さと信頼に無理のない後押しを作り、対人面の関わり方を広げやすい流れです。,親密さと信頼に関する会話や選択が増えやすい時です。気持ちを急いで確定せず、心地よく続く関わり方を選ぶほど可能性を活かせます。,期待を膨らませすぎず、相手との現実的な距離や予定も確かめてください。,木星がネイタルの親密さと信頼を刺激し、対人面の関わり方を広げる流れです。,1180,auto;love;aspect;jupiter;8h_ruler;120,1,relationship_review,2
AUTO_LOVE_T2N_JUPITER_8H_RULER_A150,love,transit_to_natal,relationship,JUPITER,8H_RULER,shared_asset_ruler,natal,ANY,150,adjustment,direct,2.5,3,5,3,2,medium,mixed,恋愛・対人が動きやすい,T 木星 と N 8ハウス支配星 の150度により、好意、会話、距離感、関係性に動きが出やすい時期です。,恋愛や対人関係の接点、温度、見直し、親密さのどこかが動きやすくなる大枠ルールです。,期待や不安だけで判断せず、相手との距離感を確認すること。,恋愛・対人関係に動きが出やすい流れ,1181,auto;love;aspect;jupiter;8h_ruler;150,1,relationship_review,2
AUTO_LOVE_T2N_JUPITER_8H_RULER_A180,love,transit_to_natal,relationship,JUPITER,8H_RULER,shared_asset_ruler,natal,ANY,180,opposition,direct,2.5,3,5,3,2,medium,mixed,恋愛・対人が動きやすい,T 木星 と N 8ハウス支配星 の180度により、好意、会話、距離感、関係性に動きが出やすい時期です。,恋愛や対人関係の接点、温度、見直し、親密さのどこかが動きやすくなる大枠ルールです。,期待や不安だけで判断せず、相手との距離感を確認すること。,恋愛・対人関係に動きが出やすい流れ,1182,auto;love;aspect;jupiter;8h_ruler;180,1,relationship_review,2
AUTO_LOVE_T2N_SATURN_SUN_A0,love,transit_to_natal,relationship,SATURN,SUN,core_theme,natal,ANY,0,conjunction,direct,2.5,3,5,3,0,medium,active,自分らしい表現を見直す時期,土星がネイタルの自分らしい表現に重なりを作り、対人面の関わり方を整えやすい流れです。,自分らしい表現に関する会話や選択が増えやすい時です。無理に合わせず、続けられる距離や約束に整えるほど安定します。,相手に合わせすぎず、無理なく続けられる距離と予定を選んでください。,土星がネイタルの自分らしい表現を刺激し、対人面の関わり方を整える流れです。,1183,auto;love;aspect;saturn;sun;0,1,relationship_review,1
AUTO_LOVE_T2N_SATURN_SUN_A60,love,transit_to_natal,relationship,SATURN,SUN,core_theme,natal,ANY,60,soft,direct,2.5,3,5,3,0,medium,active,自分らしい表現を見直す時期,土星がネイタルの自分らしい表現に自然な連携を作り、対人面の関わり方を整えやすい流れです。,自分らしい表現に関する会話や選択が増えやすい時です。無理に合わせず、続けられる距離や約束に整えるほど安定します。,相手に合わせすぎず、無理なく続けられる距離と予定を選んでください。,土星がネイタルの自分らしい表現を刺激し、対人面の関わり方を整える流れです。,1184,auto;love;aspect;saturn;sun;60,1,relationship_review,1
AUTO_LOVE_T2N_SATURN_SUN_A90,love,transit_to_natal,relationship,SATURN,SUN,core_theme,natal,ANY,90,hard,direct,2.5,3,5,3,3,medium,caution,恋愛・対人が動きやすい,T 土星 と N 太陽 の90度により、好意、会話、距離感、関係性に動きが出やすい時期です。,恋愛や対人関係の接点、温度、見直し、親密さのどこかが動きやすくなる大枠ルールです。,期待や不安だけで判断せず、相手との距離感を確認すること。,恋愛・対人関係に動きが出やすい流れ,1185,auto;love;aspect;saturn;sun;90,1,relationship_review,1
AUTO_LOVE_T2N_SATURN_SUN_A120,love,transit_to_natal,relationship,SATURN,SUN,core_theme,natal,ANY,120,soft,direct,2.5,3,5,3,0,medium,active,自分らしい表現を見直す時期,土星がネイタルの自分らしい表現に無理のない後押しを作り、対人面の関わり方を整えやすい流れです。,自分らしい表現に関する会話や選択が増えやすい時です。無理に合わせず、続けられる距離や約束に整えるほど安定します。,相手に合わせすぎず、無理なく続けられる距離と予定を選んでください。,土星がネイタルの自分らしい表現を刺激し、対人面の関わり方を整える流れです。,1186,auto;love;aspect;saturn;sun;120,1,relationship_review,1
AUTO_LOVE_T2N_SATURN_SUN_A150,love,transit_to_natal,relationship,SATURN,SUN,core_theme,natal,ANY,150,adjustment,direct,2.5,3,5,3,3,medium,caution,恋愛・対人が動きやすい,T 土星 と N 太陽 の150度により、好意、会話、距離感、関係性に動きが出やすい時期です。,恋愛や対人関係の接点、温度、見直し、親密さのどこかが動きやすくなる大枠ルールです。,期待や不安だけで判断せず、相手との距離感を確認すること。,恋愛・対人関係に動きが出やすい流れ,1187,auto;love;aspect;saturn;sun;150,1,relationship_review,1
AUTO_LOVE_T2N_SATURN_SUN_A180,love,transit_to_natal,relationship,SATURN,SUN,core_theme,natal,ANY,180,opposition,direct,2.5,3,5,3,3,medium,caution,恋愛・対人が動きやすい,T 土星 と N 太陽 の180度により、好意、会話、距離感、関係性に動きが出やすい時期です。,恋愛や対人関係の接点、温度、見直し、親密さのどこかが動きやすくなる大枠ルールです。,期待や不安だけで判断せず、相手との距離感を確認すること。,恋愛・対人関係に動きが出やすい流れ,1188,auto;love;aspect;saturn;sun;180,1,relationship_review,1
AUTO_LOVE_T2N_SATURN_MOON_A0,love,transit_to_natal,relationship,SATURN,MOON,emotion_moon,natal,ANY,0,conjunction,direct,2.5,3,5,3,0,medium,active,気分と安心感を見直す時期,土星がネイタルの気分と安心感に重なりを作り、対人面の関わり方を整えやすい流れです。,気分と安心感に関する会話や選択が増えやすい時です。無理に合わせず、続けられる距離や約束に整えるほど安定します。,相手に合わせすぎず、無理なく続けられる距離と予定を選んでください。,土星がネイタルの気分と安心感を刺激し、対人面の関わり方を整える流れです。,1189,auto;love;aspect;saturn;moon;0,1,relationship_review,2
AUTO_LOVE_T2N_SATURN_MOON_A60,love,transit_to_natal,relationship,SATURN,MOON,emotion_moon,natal,ANY,60,soft,direct,2.5,3,5,3,0,medium,active,気分と安心感を見直す時期,土星がネイタルの気分と安心感に自然な連携を作り、対人面の関わり方を整えやすい流れです。,気分と安心感に関する会話や選択が増えやすい時です。無理に合わせず、続けられる距離や約束に整えるほど安定します。,相手に合わせすぎず、無理なく続けられる距離と予定を選んでください。,土星がネイタルの気分と安心感を刺激し、対人面の関わり方を整える流れです。,1190,auto;love;aspect;saturn;moon;60,1,relationship_review,2
AUTO_LOVE_T2N_SATURN_MOON_A90,love,transit_to_natal,relationship,SATURN,MOON,emotion_moon,natal,ANY,90,hard,direct,2.5,3,5,3,3,medium,caution,恋愛・対人が動きやすい,T 土星 と N 月 の90度により、好意、会話、距離感、関係性に動きが出やすい時期です。,恋愛や対人関係の接点、温度、見直し、親密さのどこかが動きやすくなる大枠ルールです。,期待や不安だけで判断せず、相手との距離感を確認すること。,恋愛・対人関係に動きが出やすい流れ,1191,auto;love;aspect;saturn;moon;90,1,relationship_review,2
AUTO_LOVE_T2N_SATURN_MOON_A120,love,transit_to_natal,relationship,SATURN,MOON,emotion_moon,natal,ANY,120,soft,direct,2.5,3,5,3,0,medium,active,気分と安心感を見直す時期,土星がネイタルの気分と安心感に無理のない後押しを作り、対人面の関わり方を整えやすい流れです。,気分と安心感に関する会話や選択が増えやすい時です。無理に合わせず、続けられる距離や約束に整えるほど安定します。,相手に合わせすぎず、無理なく続けられる距離と予定を選んでください。,土星がネイタルの気分と安心感を刺激し、対人面の関わり方を整える流れです。,1192,auto;love;aspect;saturn;moon;120,1,relationship_review,2
AUTO_LOVE_T2N_SATURN_MOON_A150,love,transit_to_natal,relationship,SATURN,MOON,emotion_moon,natal,ANY,150,adjustment,direct,2.5,3,5,3,3,medium,caution,恋愛・対人が動きやすい,T 土星 と N 月 の150度により、好意、会話、距離感、関係性に動きが出やすい時期です。,恋愛や対人関係の接点、温度、見直し、親密さのどこかが動きやすくなる大枠ルールです。,期待や不安だけで判断せず、相手との距離感を確認すること。,恋愛・対人関係に動きが出やすい流れ,1193,auto;love;aspect;saturn;moon;150,1,relationship_review,2
AUTO_LOVE_T2N_SATURN_MOON_A180,love,transit_to_natal,relationship,SATURN,MOON,emotion_moon,natal,ANY,180,opposition,direct,2.5,3,5,3,3,medium,caution,恋愛・対人が動きやすい,T 土星 と N 月 の180度により、好意、会話、距離感、関係性に動きが出やすい時期です。,恋愛や対人関係の接点、温度、見直し、親密さのどこかが動きやすくなる大枠ルールです。,期待や不安だけで判断せず、相手との距離感を確認すること。,恋愛・対人関係に動きが出やすい流れ,1194,auto;love;aspect;saturn;moon;180,1,relationship_review,2
AUTO_LOVE_T2N_SATURN_MERCURY_A0,love,transit_to_natal,relationship,SATURN,MERCURY,communication,natal,ANY,0,conjunction,direct,2.5,3,5,3,0,medium,active,会話と連絡を見直す時期,土星がネイタルの会話と連絡に重なりを作り、対人面の関わり方を整えやすい流れです。,会話と連絡に関する会話や選択が増えやすい時です。無理に合わせず、続けられる距離や約束に整えるほど安定します。,相手に合わせすぎず、無理なく続けられる距離と予定を選んでください。,土星がネイタルの会話と連絡を刺激し、対人面の関わり方を整える流れです。,1195,auto;love;aspect;saturn;mercury;0,1,relationship_review,2
AUTO_LOVE_T2N_SATURN_MERCURY_A60,love,transit_to_natal,relationship,SATURN,MERCURY,communication,natal,ANY,60,soft,direct,2.5,3,5,3,0,medium,active,会話と連絡を見直す時期,土星がネイタルの会話と連絡に自然な連携を作り、対人面の関わり方を整えやすい流れです。,会話と連絡に関する会話や選択が増えやすい時です。無理に合わせず、続けられる距離や約束に整えるほど安定します。,相手に合わせすぎず、無理なく続けられる距離と予定を選んでください。,土星がネイタルの会話と連絡を刺激し、対人面の関わり方を整える流れです。,1196,auto;love;aspect;saturn;mercury;60,1,relationship_review,2
AUTO_LOVE_T2N_SATURN_MERCURY_A90,love,transit_to_natal,relationship,SATURN,MERCURY,communication,natal,ANY,90,hard,direct,2.5,3,5,3,3,medium,caution,恋愛・対人が動きやすい,T 土星 と N 水星 の90度により、好意、会話、距離感、関係性に動きが出やすい時期です。,恋愛や対人関係の接点、温度、見直し、親密さのどこかが動きやすくなる大枠ルールです。,期待や不安だけで判断せず、相手との距離感を確認すること。,恋愛・対人関係に動きが出やすい流れ,1197,auto;love;aspect;saturn;mercury;90,1,relationship_review,2
